1955.49914384 	-41.898428902
1955.57585616 	-42.1965765464
1955.65256849 	-43.1278810436
1955.72928082 	-40.3961385287
1955.80599315 	-38.5272982724
1955.88270548 	-36.3473745932
1955.95941781 	-34.3519605395
1956.03613014 	-34.1499301853
1956.11284247 	-33.1339832541
1956.18955479 	-33.9726107226
1956.26626712 	-31.7467207023
1956.34297945 	-31.8844768886
1956.41969178 	-25.5736945192
1956.49640411 	-22.482699362
1956.57292639 	-23.7478454095
1956.64942797 	-24.1558905547
1956.72592955 	-21.8902370869
1956.80243113 	-23.2670544046
1956.87893271 	-20.8959393535
1956.95543429 	-19.9613935707
1957.03193587 	-20.0660538719
1957.10843745 	-22.1266794193
1957.18493903 	-22.6093874291
1957.26144061 	-21.9763312595
1957.33794219 	-21.2055316933
1957.41444378 	-23.3830217637
1957.49094536 	-24.0052960859
1957.56763699 	-21.4408061685
1957.64434932 	-17.086689445
1957.72106164 	-18.2285948787
1957.79777397 	-17.9020289941
1957.8744863 	-20.0514104638
1957.95119863 	-18.2399688527
1958.02791096 	-16.5432825769
1958.10462329 	-13.7995426054
1958.18133562 	-11.9918860567
1958.25804795 	-13.1212718319
1958.33476027 	-11.3522700004
1958.4114726 	-12.9635912698
1958.48818493 	-12.633212552
1958.56489726 	-14.1720184931
1958.64160959 	-17.0932643127
1958.71832192 	-17.1035663113
1958.79503425 	-17.7335815656
1958.87174658 	-19.3135163928
1958.9484589 	-24.0405079519
1959.02517123 	-26.0534501252
1959.10188356 	-26.0336470117
1959.17859589 	-29.5497871216
1959.25530822 	-30.3710225143
1959.33202055 	-31.930489189
1959.40873288 	-31.0040137599
1959.48544521 	-31.3176220919
1959.56215753 	-33.5506013926
1959.63886986 	-32.1735765129
1959.71558219 	-35.0413651736
1959.79229452 	-32.4990690278
1959.86900685 	-32.6913771185
1959.94571918 	-33.5306628328
1960.02243151 	-32.6578946768
1960.09914384 	-31.6547253077
1960.17585616 	-30.5881044286
1960.25256849 	-28.1832568216
1960.32928082 	-26.9151136061
1960.40599315 	-26.7772573343
1960.48270548 	-25.7102930485
1960.55926539 	-21.6474136837
1960.63576697 	-20.0196310702
1960.71226855 	-17.4068219047
1960.78877013 	-20.011009748
1960.86527171 	-20.2222835127
1960.9417733 	-16.7250307654
1961.01827488 	-13.2240201287
1961.09477646 	-12.9173502515
1961.17127804 	-10.0259812039
1961.24777962 	-12.2547603181
1961.3242812 	-14.26821031
1961.40078278 	-14.6597725363
1961.47728436 	-18.7413888367
1961.55393836 	-21.4133214695
1961.63065068 	-21.1786027641
1961.70736301 	-23.9080557025
1961.78407534 	-23.5724329919
1961.86078767 	-23.1685868381
1961.9375 	-26.2653132278
1962.01421233 	-29.4664925558
1962.09092466 	-30.935793126
1962.16763699 	-33.8527742335
1962.24434932 	-30.6906933138
1962.32106164 	-28.8844891014
1962.39777397 	-25.5753444575
1962.4744863 	-20.1063892859
1962.55119863 	-17.4689938774
1962.62791096 	-18.8860612847
1962.70462329 	-14.6990335435
1962.78133562 	-15.1067716387
1962.85804795 	-15.5533726106
1962.93476027 	-13.246216689
1963.0114726 	-12.0931714188
1963.08818493 	-14.2526694977
1963.16489726 	-11.8319964208
1963.24160959 	-10.4306831645
1963.31832192 	-8.2261844385
1963.39503425 	-10.6248229562
1963.47174658 	-12.6432288765
1963.5484589 	-14.4462603335
1963.62517123 	-15.9260564793
1963.70188356 	-18.3836312821
1963.77859589 	-19.4697118682
1963.85530822 	-20.7504458619
1963.93202055 	-23.134753599
1964.00873288 	-24.810577974
1964.08544521 	-23.0548615232
1964.16215753 	-25.2095089591
1964.23886986 	-29.8071794679
1964.31558219 	-29.9175274533
1964.39229452 	-28.7401578482
1964.46900685 	-31.6579120687
1964.5456044 	-31.7172077373
1964.62210598 	-31.3086108267
1964.69860756 	-28.6242582225
1964.77510914 	-30.6349613601
1964.85161072 	-28.90459287
1964.9281123 	-27.9495216005
1965.00461388 	-27.1845835133
1965.08111546 	-27.1610103181
1965.15761704 	-25.1225777454
1965.23411862 	-25.5428862392
1965.3106202 	-26.6609036384
1965.38712178 	-23.9269860159
1965.46362336 	-22.073849569
1965.54023973 	-22.6756117919
1965.61695205 	-23.4543436761
1965.69366438 	-25.7050310869
1965.77037671 	-21.3996277581
1965.84708904 	-21.7098957148
1965.92380137 	-22.5242274159
1966.0005137 	-23.7808664108
1966.07722603 	-24.6829955317
1966.15393836 	-25.0636045061
1966.23065068 	-20.8566234233
1966.30736301 	-22.1675210584
1966.38407534 	-24.6217335126
1966.46078767 	-23.3771706841
1966.5375 	-22.128830383
1966.61421233 	-21.1176124343
1966.69092466 	-21.0289561992
1966.76763699 	-23.996218104
1966.84434932 	-25.9863737816
1966.92106164 	-25.6817723325
1966.99777397 	-23.7070703499
1967.0744863 	-22.0760606349
1967.15119863 	-19.8424296825
1967.22791096 	-18.0661949368
1967.30462329 	-15.9219643668
1967.38133562 	-15.7969643668
1967.45804795 	-17.6888488231
