CAN79	(-25608762.3607-4255364.2211j)	(-3883707.14577+2329094.90492j)	(4.36641207825+3.71427396657j)
CAN80	(-9122669.87885+8837447.75324j)	(-3546016.95082+1880450.7281j)	(3.03951089609-0.880367273736j)
CAN81	(-37192619.3441-5381586.61132j)	(-5377696.2071+3666394.6081j)	(4.25568451248+3.90215522661j)
14636	(-150985119.175-10651930.2285j)	(-24094032.0734+14709721.0247j)	(4.36837861842+3.10905044068j)
14673	(-127567766.778-10650511.5189j)	(-20030641.1397+12963666.0217j)	(4.24603148847+3.27970758375j)
CAN82	(-28065871.1824-4608358.2529j)	(-3898606.04509+2528984.84261j)	(4.52714930977+4.11876708029j)
14642	(-100358613.909-9547264.17231j)	(-9219999.57234+10768908.1918j)	(4.09245630702+5.81546126992j)
14633	(-148108540.654-8320419.85358j)	(-20219233.4246+15356445.0664j)	(4.44725559288+3.78918698119j)
CAN84	(-13749976.7791-2410424.55655j)	(-1911932.81576+1054678.48784j)	(4.98062849214+4.00818805974j)
14646	(-154447320.636-10859199.5564j)	(-20722808.7342+16900687.5748j)	(4.2192549064+3.96507585346j)
14675	(-45610750.7963-6896357.69999j)	(-7500397.00198+4269216.3707j)	(4.19773916597+3.30881344823j)
14647	(-147576467.138-10474204.1966j)	(-18139471.2805+13530748.2164j)	(4.95045598099+4.27011220086j)
CAN85	(-49975372.9272-6615151.13236j)	(-4499008.46878+4272011.3882j)	(5.10713713754+6.31981454187j)
CAN06	(-69887159.4191-2148814.4532j)	(-8932818.68517+6685603.11903j)	(4.89927516249+3.90732477515j)
14522	(-106604855.264-10198995.6168j)	(-11029089.803+9877118.0459j)	(4.90431688094+5.3168043267j)
CAN87	(-36385720.3695-5785522.62298j)	(-5174704.37564+3133350.23902j)	(4.64968409784+3.93348294409j)
CAN88	(-71554781.2402-8892871.7615j)	(-8024886.82834+6267660.48084j)	(5.00067164766+5.0138257007j)
CAN95	(-23213692.2729-3900157.03826j)	(-3169431.1604+2023958.51839j)	(4.64445112344+4.19644181548j)
15503	(-138473239.948-10903768.5866j)	(-19008968.6673+13295182.9414j)	(4.6222877437+3.80651528304j)
CAN83	(-78608620.7653-10279613.7873j)	(-16621968.4546+7435327.98589j)	(3.71017614829+2.27806895668j)
CAN89	(-43945720.1971-19737355.0513j)	(-7733757.326+1716732.8421j)	(4.87556839605+3.63437877036j)
15504	(-68497117.6538-9061468.14541j)	(-8688358.60307+5970220.33873j)	(4.86838095092+4.38825983791j)
14523	(-122322195.853-10495536.7888j)	(-18213765.3937+11422798.456j)	(4.56071177357+3.43650128576j)
14509	(-162268471.246-11286412.2396j)	(-21419760.4506+15299971.1319j)	(4.76705530939+3.93198705709j)
15601	(-173792079.374-11799140.2868j)	(-31865934.8127+18318790.2387j)	(3.93918471707+2.63479603921j)
15642	(-67308021.6928-8483751.85548j)	(-9557047.83599+6426691.79146j)	(4.43867315761+3.87250716305j)
CAN90	(-74489577.3608-9102254.92069j)	(-8259966.64397+6814416.39285j)	(4.82503794989+5.08259590288j)
CAN91	(-38704558.6846-6064785.16521j)	(-4546443.13602+3203777.94822j)	(5.06032644107+4.89986276337j)
CAN92	(-41086946.0487-6395230.97925j)	(-4847844.662+3260449.79606j)	(5.22474860708+4.83312959536j)
14506	(-158570723.955-11117156.1486j)	(-17472785.9823+14863579.7183j)	(4.95118112866+4.84807812788j)
14521	(-158291204.009-11103713.9429j)	(-17472785.9823+14863579.7183j)	(4.94227961397+4.8397365515j)
14503	(-159100122.785-10678196.8927j)	(-20213583.1197+15518956.765j)	(4.69686240434+4.13427945862j)
CAN94	(-40005224.844-6087562.17991j)	(-4474458.56404+3487807.96053j)	(4.90186768105+5.1814839645j)
15628	(-151874834.249-13817774.0133j)	(-30775350.7741+15736886.1268j)	(3.73004498493+2.35633600804j)
26325	(-71070069.692-7266185.75572j)	(-14931704.025+3792853.81027j)	(4.35506456294+1.59287305303j)
CAN24	(-36306436.4895-23303295.9542j)	(-10397302.6583-3198751.04945j)	(3.81989243831+1.06608525044j)
CAN58	(-59367125.851-7921127.89863j)	(-15471697.4507+3670066.26928j)	(3.51775536312+1.34642777671j)
CAN28	(-116096404.898-4849938.00564j)	(-26809122.9107+5390401.80301j)	(4.12725261737+1.01075622825j)
CAN29	(-47320178.5606-7175401.00804j)	(-12214600.3581+1942108.51223j)	(3.68744280118+1.17374409643j)
CAN30	(-183685528.175-11865963.5303j)	(-25279482.8305+8274926.3729j)	(6.42418928753+2.57227006289j)
CAN31	(-142948461.219-13439507.5134j)	(-33524505.6304+9437359.43298j)	(3.84634079235+1.48365522883j)
26316	(-183795446.253-11101417.4112j)	(-32991602.7543+10955491.2685j)	(4.91703687341+1.96928813761j)
14997	(-145702754.928-9445078.10437j)	(-34863374.455+13947869.0406j)	(3.50919025436+1.67484660116j)
15901	(-186670228.627-12378451.1292j)	(-37938921.9503+24795544.6985j)	(3.29821828657+2.48187257937j)
25009	(-161717885.147-9902735.94927j)	(-36878759.1965+15897769.1109j)	(3.60031531922+1.82055251j)
CAN96	(-59559505.4307-7689518.34891j)	(-14476726.8103+5304784.9796j)	(3.45552757872+1.79739173682j)
CAN63	(-59465662.8317-8470602.83213j)	(-14471814.8203+5862623.92261j)	(3.32610138524+1.93274200434j)
CAN60	(-62490269.8987-8302011.02633j)	(-15164515.2068+5851495.42191j)	(3.40290269828+1.86053297463j)
CAN61	(-120234716.671-12181193.0033j)	(-29119656.7564+10636626.5133j)	(3.50811999384+1.69973690128j)
CAN62	(-99050576.1311-10777349.877j)	(-23776933.1617+8893677.18416j)	(3.50578564618+1.76459577044j)
94912	(-130900921.369-6675718.96599j)	(-32832198.017+13604875.9124j)	(3.33079164056+1.58352864158j)
CAN59	(-52652763.3005-7721542.03034j)	(-12934803.6684+4795503.99057j)	(3.38415212955+1.85161349847j)
25004	(-175425900.769-11787190.4073j)	(-40428478.4228+17792380.9868j)	(3.52761240569+1.84404205183j)
15919	(-128911916.54-11125818.4772j)	(-31203139.6037+12095096.0785j)	(3.4715546162+1.70221989763j)
14996	(-164866161.996-11314035.8431j)	(-39593922.5871+16923178.2093j)	(3.41746508906+1.74643990924j)
14688	(-154679385.47-10847802.0544j)	(-24556481.5724+17125091.9431j)	(4.03063030904+3.25261240906j)
14645	(-111085660.718-11387714.6348j)	(-18277514.0943+11698256.7152j)	(4.02863859527+3.20151651004j)
CAN08	(-46633327.996-7042256.48096j)	(-10984528.7585+4444393.61104j)	(3.42524027494+2.02697566411j)
94932	(-54252321.7805-2510925.45321j)	(-15255468.2532+5375723.6338j)	(3.11185123303+1.26114632158j)
15806	(-79007797.0566-9650797.11266j)	(-18788631.9991+8168262.12954j)	(3.3488372805+1.96954082931j)
CAN17	(-52687485.0456-7187031.02951j)	(-10452447.4087+4573909.97453j)	(3.97805324615+2.42835839866j)
CAN67	(-29798100.6184-4743282.52585j)	(-6699554.74421+2782254.37461j)	(3.5427474174+2.17926527709j)
94797	(-159826718.647-9536254.07519j)	(-30090073.868+14119238.1955j)	(4.231263026+2.30236937639j)
CAN10	(-27704020.1079-4195173.75861j)	(-6546870.65978+2598395.98133j)	(3.43606121784+2.00453347876j)
94803	(-133298784.885+8146580.68166j)	(-26588093.6946+16332675.7001j)	(3.77660487015+2.01351336145j)
CAN64	(-42793182.3678-6554429.09875j)	(-10043460.9146+3888700.68742j)	(3.48558182301+2.00217969691j)
04797	(-92153596.9806-34556884.7145j)	(-15175209.9923+3160881.70215j)	(5.3655309319+3.39479277622j)
14899	(-161862911.303-8612561.09971j)	(-36160934.1003+17396418.3346j)	(3.54186714749+1.94210590601j)
14999	(-163189657.982-8887028.39135j)	(-38169170.9651+16252023.4703j)	(3.53534729462+1.7381455746j)
CAN68	(-54428931.9448-7865163.5616j)	(-11696043.0579+4863069.25125j)	(3.72929875404+2.22305967345j)
CAN15	(-69888848.9363-8918367.80954j)	(-11803398.1755+6046061.19333j)	(4.38382164603+3.00110368348j)
94805	(-139743631.28-9374899.95726j)	(-26549541.2785+14113001.4347j)	(3.95752639174+2.45682119015j)
CANA1	(-117428316.932-12083181.8478j)	(-9096475.73876+4753857.12768j)	(9.59458771501+6.34250919817j)
94857	(-57348726.5217-3298377.15813j)	(-10915164.484+4965039.54723j)	(4.23940394783+2.23058346501j)
04704	(-144462207.803-4954557.23487j)	(-24427100.0335+12118448.4951j)	(4.66518439876+2.51725968318j)
CAN65	(-43439431.5925-6648379.18632j)	(-9999853.4476+3903004.8716j)	(3.5445410434+2.04830403302j)
04705	(-155026983.86-10855288.1874j)	(-32038327.2552+15710915.2428j)	(3.76683160084+2.18599615529j)
CAN14	(-152154794.422-10740328.6685j)	(-32559505.1627+15564315.1579j)	(3.6755465731+2.08687735179j)
04772	(-152358306.986-10751749.4972j)	(-32559505.1627+15564315.1579j)	(3.6804979422+2.08959500667j)
CAN70	(-60674939.6921-7966003.22188j)	(-13125603.9958+5116076.52131j)	(3.80760278292+2.09102685337j)
CAN99	(-25057797.9447-3950260.65967j)	(-4824274.74295+1952962.5448j)	(4.17794919871+2.51014703848j)
94842	(-128896635.618-10953153.115j)	(-23256287.0432+13314641.2722j)	(3.97114971785+2.7445304114j)
94858	(-40655582.6752-6110958.32584j)	(-7961583.54615+3587866.107j)	(3.95697767349+2.55075693032j)
15909	(-163012810.17-7366066.81741j)	(-38128221.0873+16685955.2782j)	(3.51722704939+1.73242701032j)
CAN16	(-95320242.1258-15670167.4439j)	(-9529766.18779+4302505.85802j)	(7.69207002102+5.11716056918j)
CAN71	(-42851546.2928-6776092.99561j)	(-9108650.34585+3851913.20426j)	(3.72393818372+2.31871669846j)
94828	(-143131405.824-55062199.7026j)	(-35604918.1532+5757397.09457j)	(3.67385810716+2.14054865586j)
94804	(-160684310.444-11057795.7814j)	(-32396521.378+15981678.7383j)	(3.85370761393+2.2424170784j)
94831	(3087033.66713-154570279.408j)	(-16737091.4443-33349057.8445j)	(3.66526056398+1.93207361942j)
CAN72	(-19275678.8049-3237434.25766j)	(-3925751.26146+1747432.70506j)	(3.79172244511+2.51243988981j)
CANA2	(-124637474.287-11656012.218j)	(-14627721.0343+8752713.06875j)	(5.92311665475+4.34102842273j)
04795	(-147485996.462-10480318.1602j)	(-27715110.6752+14906220.4403j)	(3.96978531748+2.5132431914j)
94791	(-147095895.551-10460932.7029j)	(-27715110.6752+14906220.4403j)	(3.95915976553+2.50682891873j)
04714	(-141599161.344-9471939.92152j)	(-26697453.9474+14472029.3382j)	(3.9506439632+2.49633449666j)
04715	(-148334487.024-10349192.1072j)	(-28428510.9552+15031575.0012j)	(3.92733011628+2.44061848381j)
CAN66	(-69678666.3655-9352054.29587j)	(-15194570.8846+6648659.97592j)	(3.62280072697+2.20070870997j)
94809	(-142795215.094-277734.242955j)	(-25580041.6888+15679959.7482j)	(4.05282607053+2.49514385755j)
94810	(-142855533.081-10227016.6483j)	(-27841185.5534+14408193.3333j)	(3.89722887918+2.38420320414j)
94795	(-160560683.436-11191725.6981j)	(-34190497.6474+16869286.3688j)	(3.64679991076+2.12663291632j)
14627	(-120461663.887-11234330.878j)	(-21918186.9322+11291407.5956j)	(4.1346245521+2.64255716632j)
CAN74	(-30855922.2126-4607392.46337j)	(-7208582.75647+2650362.28928j)	(3.56370625264+1.94941302613j)
CAN75	(-27724966.3992-4347214.25974j)	(-6469221.77417+2315728.87683j)	(3.58567434291+1.95551556588j)
CAN73	(-88239194.8249-10693580.4264j)	(-15624374.5203+8055779.81561j)	(4.18274233571+2.84099895652j)
CAN13	(-41410183.4147-6398799.3451j)	(-5961885.51932+4181385.40226j)	(4.15114026311+3.98469856005j)
15701	(-136011312.362-94714277.8353j)	(-35907843.9155+4497371.75346j)	(3.40402336121+3.06405020048j)
15605	(-177507830.303-11688068.3872j)	(-32255043.2859+22547274.1325j)	(3.5266681812+2.82761433103j)
CANA8	(-19618109.3535-3272853.31193j)	(-4587922.51944+1792839.80821j)	(3.4677326479+2.06846179444j)
73715	(-8634389.30919+94386699.0435j)	(10939507.3897+20509156.6974j)	(3.40799801089+2.23881505274j)
CAN07	(-67136061.7608-8426341.05414j)	(-13152084.575+6421251.67167j)	(3.8694378089+2.52986322155j)
14639	(-158815809.31-4933016.78701j)	(-28681688.7684+16110648.7351j)	(4.13570825076+2.49503996308j)
94792	(-152414679.985-10769430.959j)	(-31959652.1396+15899159.8831j)	(3.68849903828+2.17190933725j)
04770	(-152501998.798-10773601.747j)	(-31959652.1396+15899159.8831j)	(3.6906371337+2.17310349008j)
75290	(-86457201.9429-9283758.80464j)	(-18756330.4102+7808717.57815j)	(3.75294492144+2.05740914873j)
15703	(-81038512.7874-9175164.81773j)	(-18879490.5738+9644024.63903j)	(3.20726393658+2.12432094443j)
04708	(-156250294.533-10975841.2438j)	(-31965249.1858+16008650.0715j)	(3.77047532843+2.23167543494j)
CAN12	(-40466538.1694-3804484.46399j)	(-8323772.18565+3587398.13342j)	(3.93387600833+2.15249330637j)
04752	(-145322800.125-10392927.9791j)	(-31640831.2253+15505811.2131j)	(3.57368082366+2.07977305331j)
15619	(-99557657.667-805879.88232j)	(-22059799.5032+11350129.2741j)	(3.55356067963+1.86489695763j)
77912	(-165719275.773-11481746.303j)	(-28795103.4988+16050642.8331j)	(4.22128632948+2.75172150281j)
04785	(-91776582.7015-9885478.45715j)	(-18816905.2586+8150234.53321j)	(3.91527585792+2.22118857416j)
04712	(-154061367.519-9033613.04473j)	(-31223421.0186+15193412.4621j)	(3.87568177749+2.1752403371j)
04790	(-72449849.2424-8894574.93493j)	(-15616560.2792+6184828.37356j)	(3.81529655281+2.08058168555j)
04730	(-153815769.376-10035010.7769j)	(-33513201.1154+16467051.5896j)	(3.57858234724+2.05780732999j)
25030	(-105843130.07-70327140.108j)	(-29993412.9161-5554928.49683j)	(3.83170806719+1.63510154417j)
CANA3	(71364099.841+34387770.371j)	(5712044.00578+5267821.73462j)	(9.75172159656-2.97311445573j)
24092	(-162611364.13-11159681.1844j)	(-36462798.2695+14748327.6406j)	(3.72624227228+1.81323228666j)
CAN57	(-64835644.1733-8749434.11569j)	(-15540345.7982+5372563.02565j)	(3.55280867254+1.79128077254j)
CAN54	(-63528583.5001-8578104.46404j)	(-13522101.9535+3960635.53063j)	(4.15579073105+1.85161130846j)
CAN55	(-95565506.8948-7828565.12999j)	(-21918804.7044+7308089.35132j)	(3.81661461856+1.62968402081j)
25018	(-143473382.402-6865932.06241j)	(-32368683.9787+12720482.3061j)	(3.76729803784+1.69261685556j)
25012	(-154320268.943+8322058.04345j)	(-37800246.0316+14527836.8601j)	(3.63082212593+1.1752815956j)
25013	(-173548081.358-11660344.0892j)	(-39602903.3706+15293423.385j)	(3.71456485383+1.7288822602j)
25005	(-166296215.752-11323026.7496j)	(-37852376.1034+14923091.5645j)	(3.7002286291+1.75793131743j)
25015	(-170868110.971-11525718.7396j)	(-38429501.4243+14863483.8376j)	(3.76678839115+1.75680960223j)
CAN56	(-67007690.9663-8821887.22516j)	(-15948640.4262+5588212.96813j)	(3.5694274319+1.80382823364j)
25028	(-159663476.272-10295679.7032j)	(-30792819.3195+12475477.7428j)	(4.33764457329+2.0917171424j)
CAN02	(-68704080.2646-5340272.08653j)	(-17473218.9287+6289082.94591j)	(3.38362207649+1.52348299943j)
25029	(-76561332.7883-10015552.0659j)	(-17722790.937+5750285.42839j)	(3.74258729581+1.77943177063j)
25017	(-152766354.393-2472927.89195j)	(-38398702.0006+15927561.5843j)	(3.37161144769+1.46292645159j)
CAN76	(-34954630.5404-4937600.28566j)	(-7829954.98742+3620448.25286j)	(3.43766670038+2.22012702664j)
14683	(-72039347.831-8911864.26747j)	(-13928223.6446+6633821.53046j)	(3.96743075862+2.52947488161j)
14670	(-153730784.16-10775764.1224j)	(-28799526.9304+15138136.4551j)	(4.02828815864+2.49158745287j)
14631	(-113010677.014+16885229.7968j)	(-25638247.3085+13885770.318j)	(3.68395905496+1.33665063328j)
14625	(-154305499.488-10816893.5917j)	(-26636115.3499+15843892.8572j)	(4.10064538002+2.84527524538j)
14643	(-151980876.545-10695125.7908j)	(-23998544.313+14909844.3682j)	(4.36946927678+3.16032638021j)
CAN78	(-26489532.1099-4271486.43845j)	(-5649163.10967+2066316.1462j)	(3.89184394325+2.17966204512j)
27202	(-215366358.978-16278677.7753j)	(-30007139.8201+21159938.6487j)	(4.53805237571+3.74256221364j)
CAN32	(-80552412.307-10751427.7041j)	(-17913361.6307+8234941.40623j)	(3.48448008968+2.20203878463j)
CAN33	(-36011098.8962-5275454.63168j)	(-8445479.02035+3590774.166j)	(3.38623576282+2.06437817047j)
CAN35	(-153006848.835-11720924.2141j)	(-38163700.4139+12007206.1362j)	(3.56018113099+1.4272398207j)
CAN34	(-25346089.1671-3862837.05198j)	(-6399187.87762+1915410.19438j)	(3.46931900643+1.64208431529j)
26102	(-188707270.543-11050466.9701j)	(-44179620.131+17498243.0857j)	(3.60653372321+1.67856741492j)
CAN36	(-191349267.721-12763780.8894j)	(-41718610.8287+19922899.3926j)	(3.61591784482+2.0327462166j)
22258	(-129287464.397+120850823.482j)	(-12957657.1925+41875489.7101j)	(3.5056461013+2.00266324189j)
26202	(-188685723.264-10893998.9223j)	(-46761757.236+18144088.8534j)	(3.42848185446+1.56325772689j)
CAN41	(-23639948.8885-3746441.09393j)	(-4748839.74402+2217330.58061j)	(3.78458942896+2.55601949616j)
26110	(-194511605.705-12697170.8178j)	(-45926272.527+21391366.5519j)	(3.37445031559+1.84820734972j)
24288	(-161902000.574-10528402.0571j)	(-15765934.7118+6957779.60331j)	(8.34844272246+4.35210647547j)
CAN26	(-32866654.506+14487620.7705j)	(-9397501.65799+2596903.01089j)	(3.64505081392-0.534373657989j)
25342	(-112188291.94-11991711.3739j)	(-4985837.5571+4420070.42912j)	(11.405373616+12.5163054978j)
94110	(-145094660.717-42755435.4149j)	(-17690195.8523+2869860.7427j)	(7.60961903023+3.65140006793j)
24292	(-164377885.007-11309205.7095j)	(-15193535.1918+7024442.22666j)	(8.63011616406+4.73431345671j)
94157	(-111248278.395-11333973.594j)	(-19318208.7606+5697026.52969j)	(5.13879233344+2.10215193093j)
25218	(-186845279.581-12399457.4498j)	(-43552873.9692+12432433.7693j)	(3.89169469324+1.39560695849j)
25231	(-180899144.357-12134395.5019j)	(-33308233.8379+11767453.5508j)	(4.71398854502+2.02970944282j)
25220	(-166983154.994-11831833.2553j)	(-25123597.3257+8344867.95719j)	(5.84517069939+2.41243362338j)
CAN22	(-21595921.9595-3580259.85978j)	(-3311554.17473+826084.088126j)	(5.88545040414+2.54929750343j)
CAN25	(-49296337.8397-7391396.12836j)	(-8440924.87132+2449742.05105j)	(5.15206935891+2.37090572324j)
CAN21	(-52829901.7029-7766494.78257j)	(-8302507.40583+2411415.7034j)	(5.61754856952+2.56702446333j)
CAN20	(-42655943.7604-6400302.76482j)	(-4440050.12059+1693091.67352j)	(7.90759295265+4.45683765117j)
CAN97	(-35980872.5543-5650814.74556j)	(-4337260.42089+2072737.60465j)	(6.24655211853+4.28802433248j)
94116	(-163696704.986-11316207.3907j)	(-23927672.548+9130864.38902j)	(5.81417649401+2.6916393294j)
25223	(-166956309.989-11414171.0049j)	(-10679365.1253+5985398.07587j)	(11.4407501408+7.48093299056j)
25206	(-175196917.997-11847013.6303j)	(-26648346.3586+8972400.31764j)	(5.77054238756+2.38748885673j)
25353	(99922517.3493+108896847.838j)	(10873426.9296+2833160.7483j)	(11.0489641233+7.136053507j)
CAN23	(-49085350.3872-7352566.7624j)	(-7971851.80562+2280540.74974j)	(5.44765524524+2.48074939448j)
25224	(-170127802.152-7196070.14801j)	(-25755173.0383+8304145.03199j)	(5.90193362714+2.18234149984j)
25346	(-183288603-14669987.6633j)	(-10389668.9762+7505770.64873j)	(10.9214665987+9.30193361522j)
25225	(-177517732.258-11918796.9973j)	(-25329902.8987+8594688.87269j)	(6.14149055427+2.55441158952j)
CAN27	(-56781205.6919-8100998.06871j)	(-12785879.7986+2951473.61869j)	(4.07740356591+1.57481123265j)
CAN09	(-83111540.7289-9595920.03666j)	(-4621455.38718+3211823.28375j)	(11.1536176342+9.82793623374j)
94152	(-163967944.472-11328619.4911j)	(-23927672.548+9130864.38902j)	(5.82389861038+2.69586804937j)
25229	(61849719.0007-159225010.507j)	(-1367072.65641-22053359.228j)	(7.01916455233+3.23966186704j)
94234	(-141201998.006-10043885.6801j)	(-6728755.33206+4016906.24205j)	(14.8142550328+10.3364375371j)
24287	(-163101590.524-11259962.6808j)	(-14993703.4455+6950515.62507j)	(8.66735247756+4.76883724986j)
94238	(-163101590.524-11259962.6808j)	(-14993703.4455+6950515.62507j)	(8.66735247756+4.76883724986j)
CAN18	(-45202588.4044-6878540.14345j)	(-3144170.61337+1474208.76117j)	(10.9447838139+7.31939807376j)
24297	(-161452959.01-11178337.219j)	(-13470252.2543+6345109.3571j)	(9.48943332183+5.29981384424j)
CAN19	(-41281565.6724-3916584.92668j)	(-2628055.32081+1182316.13087j)	(12.5063542603+7.11668782572j)
25247	(-144990284.276-12389340.3635j)	(-21811642.5878+7177724.11405j)	(5.82920269714+2.48627534172j)
